Participant,Paragraph,ParaText,Probe,wordCount_with_stopwords,syllableCount_with_stopwords,ease_of_reading,wordCount_without_stopwords,syllableCount_without_stopwords,sentiment,PP_CD,PP_NN,PP_JJ,PP_VBN,PP_VBP,PP_NNS,PP_VBD,PP_VBG,PP_DT,PP_IN,PP_JJS,PP_MD,PP_VB,PP_RB,PP_VBZ,PP_RBS,PP_JJR,PP_WRB,PP_RBR,PP_2_CD,PP_2_NN,PP_2_JJ,PP_2_VBN,PP_2_VBP,PP_2_NNS,PP_2_VBD,PP_2_VBG,PP_2_DT,PP_2_IN,PP_2_JJS,PP_2_MD,PP_2_VB,PP_2_RB,PP_2_VBZ,PP_2_RBS,PP_2_JJR,PP_2_WRB,PP_2_RBR,PP_3_CD,PP_3_NN,PP_3_JJ,PP_3_VBN,PP_3_VBP,PP_3_NNS,PP_3_VBD,PP_3_VBG,PP_3_DT,PP_3_IN,PP_3_JJS,PP_3_MD,PP_3_VB,PP_3_RB,PP_3_VBZ,PP_3_RBS,PP_3_JJR,PP_3_WRB,PP_3_RBR,PP_Gazes_z,PP_AOI_Gazes_z,PP_OffscreenPix_z,PP_OffscreenProp_z,PP_2_Gazes_z,PP_2_AOI_Gazes_z,PP_2_OffscreenPix_z,PP_2_OffscreenProp_z,PP_3_Gazes_z,PP_3_AOI_Gazes_z,PP_3_OffscreenPix_z,PP_3_OffscreenProp_z,PP_cluster_num_clusters_z,PP_cluster_avg_duration_z,PP_cluster_sd_duration_z,PP_cluster_skew_duration_z,PP_dispersion_z,PP_2_cluster_num_clusters_z,PP_2_cluster_avg_duration_z,PP_2_cluster_sd_duration_z,PP_2_cluster_skew_duration,PP_2_dispersion_z,PP_3_cluster_num_clusters_z,PP_3_cluster_avg_duration_z,PP_3_cluster_sd_duration_z,PP_3_cluster_skew_duration_z,PP_3_dispersion_z,TUT
628d14b52b5bd1d83ed1f7d2,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.2539881028389708,0.8038114970876326,3.795274486072339,2.139784129330399,1.007337892873713,0.4602516825623363,0.2821171777865834,-0.0594885225508872,0.8292450057358188,0.4010172317821128,0.9208730520203572,0.4452625778808833,1.4709462531072934,0.808266466428696,-1.1173482166996034,0.435182495805635,-0.9517061775806,0.7632745162171867,0.2491200985601438,0.7071383001604042,1.1107072554079531,-1.014363297643244,0.6116305725978781,0.2081650582506351,-0.7842681917236634,-0.5942911783483089,0.1010174155119705,0
628eb50c442d584fa8275bcc,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.002126221713104,2.4602256478340845,1.8834950793682903,1.9269618662072672,0.8153277466785707,1.0253737181627731,0.4426176977067566,0.529244986416953,2.1592437503228767,2.5525260643626484,1.2243082610373055,1.4627566251090245,2.011885418961194,0.2900133018187423,0.271288368908512,0.2399744587318937,-0.4767669031106485,0.8829717570190411,0.0543599935646914,-0.5873279337573329,0.4696374023911938,0.3768580958736051,-0.2459419049231119,0.6007831786745184,0.9831009049162176,-0.5582330013386274,-1.7122278910455324,1
628f827eeb876ed2617881e7,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.808556350546452,2.548924281281065,0.4457619934609348,0.1776599472043708,0.8764050228267041,1.139995080050075,-0.7742181991689921,-0.780506060189988,1.3443084343879894,1.2209133112018549,1.9159945332970008,1.5749853746544775,1.250404659519634,-0.1178144008385316,-0.6353205401473755,-0.0737668579383118,-1.428360466528639,0.83818334319448,0.2309995255434782,-0.173214626518331,0.0237536632135571,-0.1965616614407469,1.3878117649613522,0.8499319020104641,0.2095768559041057,0.2091231122112829,-1.0630223301825936,0
62976e7114308ee7c69d10ae,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.044626797802957,2.253423314012348,1.0748872478771494,1.0440083484799612,1.3913206452420344,1.5519079274294654,-0.3970304248915596,0.0566291037423067,1.3802476596054083,1.5519079274294654,0.0677856822985589,0.3470347639592639,1.8756565670728973,0.5486834728278618,-0.4415413902173982,-1.5262558370424684,-1.3480813042788953,2.450570457363441,1.222399861449647,-0.5874807480851861,2.668528355122095,-0.8032234518424046,1.8756565670728973,0.1027223764220976,-0.0827109085345229,-0.6287689633720658,-1.1715358437868235,0
62a733deec84f43ab19f7cca,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.264780124612987,2.0720097789896346,-0.3065978873917492,-0.326537766102589,0.4508896634610703,1.069260798598819,-0.3065978873917492,-0.326537766102589,1.0273954067770112,1.764809224303431,-0.3065978873917492,-0.326537766102589,2.1296300271197155,1.866605353716397,2.0538427968075985,2.9841787256018195,-0.0186973821878317,-0.2869714220941461,-0.2675326153835844,-0.2143259798592117,-1.0002211445568931,-1.4053206507916502,1.2234044836645177,0.8010536858665916,-0.3311092221998876,0.9213310405950138,0.2070811336693973,1
62a76dfc808c176cecd72dfa,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.3972608555804102,3.370085266916848,-0.0728804308690214,0.1036965569780664,0.7205048041831399,1.5058325674766748,-0.7471483627184721,-0.5440176727948423,1.6210410560185635,2.2507536252027687,-0.3108573479923569,0.3279053288225348,2.231588869649908,1.4888351568763254,-0.1639928321779277,1.965702621994984,-0.8984581800956644,0.6667216129077502,0.4493692506406611,-0.065680244605758,-0.7969276171313654,0.7378307272151869,1.4601754332277177,-0.7832628391923367,0.247790927069032,-0.0704296122213357,-0.2386484059341369,1
62a885d5b6af18b3d4579e1b,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,0.8443468483040533,0.4051627947034029,0.1535719798113375,0.322543477516508,0.7924596118160947,0.9156679160296906,-0.1339670462184008,-0.2512535444805144,0.2641532039386982,0.7130865186779891,-0.918164389935869,-1.0163162404765445,1.5598639530008904,-1.1951263341048164,-0.57120612589738,1.119790384681381,-0.6253890711625208,1.3693462182832246,-0.3152166004581201,0.2688448604991091,0.5534872086029804,-1.1544446123119427,0.5120164120537274,-0.5357856212372414,-0.2132029693654701,-0.0637118604697217,0.3774577674988207,0
62b0ff84054c6ca32f481c65,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.8259547783121346,3.201432136235232,1.7469399647706876,1.8132966678987887,1.0897668323392744,0.8730216400271207,0.8720944391059968,0.9135111051903908,2.4259819132824365,2.1271882027573987,1.2572465573231564,1.2998597083872174,2.411340979995562,1.148595672112254,-1.720010776523081,-1.367902764818679,-1.3005973691618915,-0.3373378573050786,0.035648294945024,0.8687339626213879,0.3613884383917124,0.1230933490426042,2.66122087429562,1.0317124555510238,-0.697210130089801,-1.4241812284925928,-1.090654002475911,0
62b5dd0fb9686d325c7d1f15,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.541586698386024,2.707670020948939,1.9840894244826013,2.428398326948975,1.1658363049079672,0.7934993164038541,-0.0208851518366589,0.1738539501803941,1.962126614176516,2.27446296676242,0.5917459687053374,0.8089368732137973,1.4021741958075096,-0.4039074622880299,-0.2934927174774434,0.7809546802402537,-0.9431942279593568,0.9566466490372506,-0.4769713023390159,-0.7134205549727191,0.9037877214311112,-0.4685043204504894,0.9566466490372506,-0.4356544497402336,-0.386510140894952,0.2260477299039018,-0.8532124710390124,0
62b9b95e108fbc4df78a2956,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.825833941885226,2.473802499313243,1.6268839435153128,1.909463809929718,0.7537846549067447,1.127060598142713,0.805455865443065,1.6449493427533068,1.3717019522623972,1.4613582331850432,4.2737077506370005,4.223965397723315,1.0965516963955688,0.8736546023656765,-0.3220892499513117,2.199348947421767,-1.1139731030159217,0.0583962441867461,-0.963806062341688,-0.2953408395168818,-0.8531497627268149,-0.1713628953298812,2.134707148604391,1.199502135035437,0.0614308888488159,0.7776357998115664,-1.1055344475103477,0
62bd1d1283b326cde10cf27a,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.152987857575864,1.8177938317426807,4.442139316294691,3.473457765356625,0.3488318600815631,0.2514726632971115,1.370208943406848,2.1502357595064825,1.1896366362723032,0.9084462480159692,2.726978191432312,2.276927228151709,1.2805163476046215,1.0985158407878024,-1.0412034369622367,-0.0646495684684538,-0.7309620233591715,0.4631654874314589,0.2849634911747921,0.0317216639921253,0.623627315621485,-0.9507017484084896,0.1226026290259744,1.4117601337517338,0.3935986014891,-0.2247867421237832,-1.3630064226624004,1
62bdad093f129a724c4dd7b2,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.0944575231006717,0.7956254983349157,-0.0814390409125302,0.0064084557667987,0.1330305361876995,-0.5430798622917439,-0.2247717529185834,-0.2413851672160862,0.8033311828980729,0.6775783089363172,-0.1368175887330507,-0.1445462800733495,1.021086258063333,0.2303835885993403,0.3727669975946036,-0.2826292235680125,0.2498180231079886,0.2847259758061216,-1.3319374744988928,-1.307550467913885,1.421368268398296,-0.3936989685075858,0.8185871804426,-0.3802227951433319,-0.2205830811039007,0.0765371215376259,-0.1540175479405949,0
62bdc30224534809032cf056,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.0233653551814723,2.598706479035855,0.5222192512682967,0.6590309553288394,0.6157854862781018,0.3894850604872405,2.002260929581022,2.115687358738077,2.5932755289783,2.5243901622039444,3.3141160535400287,3.501632286253662,1.9560810933793604,0.3493417477731487,-0.8460153026675248,-0.444755945865964,-0.2430858310698982,-0.348271466424973,-0.4123748287818403,0.1648028914733098,0.145472246664799,-0.0436285585879876,1.9560810933793604,0.0584935646842702,-0.7532537598968374,0.071538713068743,-0.2154489737521828,1
62c5e6468dd7b941f69aa604,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.188112855948216,3.0655346033985795,-0.3321843193975804,-0.2521843277249826,0.8249248722770061,0.6156623429921578,0.3928255794560135,0.4980452915163598,1.5074995748922306,2.9766503490527683,-0.3903641260957083,-0.1578697470203567,2.3466408716507927,-0.3495963302310511,-0.6238044341057384,0.2019328706669534,-0.1029165093886522,0.6985758680846411,-0.3475580808956422,-0.6005933400885288,0.2485160870000971,0.4013135589082092,1.4763144090933868,-0.2657040614650641,-0.3574965334861468,0.198023525882907,-0.8045474351425452,0
62c63362e7342ad8be294866,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.3397416940702749,1.7482236655696244,0.2896725594736505,0.7691123189894339,0.7763850678004252,0.7598544540281429,0.0311084896505872,0.1862444869548125,0.9858003581939296,0.9423450765431874,1.7117749435004983,1.39751670040176,1.4072604054925444,-1.1871602611281782,-1.0001883311167592,1.5212794182798617,0.4737611987037118,0.7808800980560071,-0.5566325239377513,-0.333440212194197,0.8699491907926717,0.6442802173689908,0.9926142864852592,1.257336825826744,1.1213960674635706,-0.8337831327012475,-1.076560238302369,1
62cc9a938512898953c46e71,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.035482327923738,4.305410318260241,-0.1269788294073872,-0.0510019892793778,0.0432003121196747,1.2177313580424247,-0.5297541070332916,-0.5467465161170973,1.084248324426929,2.672072897275454,0.2025645795592617,0.2215277244272218,0.9138232371045808,0.499841008675412,-0.1563113322056486,-0.5379072659499069,-0.6327826290525502,0.0393042252518099,0.2953824648996807,0.1648269411723096,-0.1003432156708805,-0.2923149004674726,0.6190415477160063,1.5573836540079695,0.9234313343725372,-0.9645256949268708,-0.0813484661218622,0
62ceba5fdab49dfc90278cbb,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,0.8741974865166474,1.4578869549846407,-0.4922941027359473,-0.5472624727779958,0.0284108733461897,0.0552150668674091,-0.4922941027359473,-0.3903413336301834,1.5673937313316102,1.686894610187454,-0.3888347466443296,-0.1437509721121924,0.7835224033619996,0.466946227300487,-0.7665591285014939,0.4802619909156682,0.4108860807890724,0.1775759689681867,0.9613690608536268,0.291606572114386,-0.1640286419904268,0.0418965824319022,2.197397416947563,0.2907025052440808,-1.1025315165637215,-0.1636724930158273,-0.207064884391436,0
62d0a258e5efefa14eb29647,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,0.9660064225883624,-0.0740747808415254,2.12280547797669,2.088213317129952,0.0024394101580515,-0.6924381687359986,1.9019674568607792,1.6769214834881363,1.071714196103924,-0.5829363187963523,4.055138162740906,3.612412465331973,0.1243711111247033,1.409411757022082,-0.0310618028210247,0.1092335633284509,-0.8822360833026883,0.5507863492665436,1.7523112846498212,1.3689427752492596,-0.7576882045142037,-0.9422153964297258,0.4086479365525968,0.2522979390668667,-0.2147209621456262,-0.4056331436439704,-1.1640729223621828,0
62d133496cf7f774b8bf98a0,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.175298421032403,1.3292659288960922,0.9512401433708032,1.8488055028186567,0.2331919512634984,-0.3413915002118924,3.4878805256929453,3.340938793589113,2.084444897689859,2.3610420916580788,-0.2378100358427008,-0.1668833285730115,1.06813048139837,0.8410717032866664,-0.6491965226106827,0.5648071894180046,0.5047233973641191,-0.7564340419867459,0.6780025202359684,0.6464021365083905,-1.4627232224346995,0.8348183668456618,2.588600917552633,-0.1317655689765453,-1.0664452923854306,0.305573720548952,-0.6767893224744506,0
62dc6fd89dd8473b3671357e,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,2.3104220241303706,2.30691566056016,1.5643186440868049,2.2277830118869195,0.6002852946617931,0.9523886310379148,0.9315605408606816,1.2594611334631405,2.1664627638848297,1.4376553238574106,1.0018669967746952,1.6964913617782973,2.3269337653254776,0.1512212124318395,0.2479827337639624,0.4348550466992126,0.2432063602693398,0.5626003555130392,0.3269163343044582,-0.167705104817218,-1.16892750245862,0.9746266122977256,2.186721838717866,0.0010958520961019,-0.3183237149310294,0.2643947116164489,-0.4014814742571599,1
62e2d5c238c450c3579dfa91,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.9341966721349813,1.2574109847352928,2.387636826634896,2.9952842052049222,1.2674751587397457,1.3712038340326045,0.0391415873218834,0.4017330522937197,1.3801604849473912,2.736718025600343,-0.924343639062942,-0.9084113445377124,2.256176146467518,0.9546670331223492,-0.8931978720463705,0.5131214296219129,-0.8369349802751973,1.2904976401973742,0.2497717477772756,0.1196581096519254,-1.002104420033878,-0.8779319018851177,1.4660755504283094,1.697883519954488,3.850995908600943,2.800111871948774,-1.095617127729918,1
62e7f9fec0521e596587319d,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,3.078897523383766,2.6032178663273418,4.173490458447715,4.127421302956424,0.1009099973482941,-0.0059717367676469,0.6543417187816576,0.5492133185385564,1.4720351103048523,1.6354902670573692,1.534128903698172,1.8806395452986933,0.5392006232678453,0.5177541451302703,-0.6087711998330221,-1.581363059360208,0.8671375195891451,0.2477408269068478,0.8970043683419204,1.9775132376377704,1.3666592651504128,-0.1100382710592371,0.8306604196288428,0.5399524479950887,-1.0659166768863866,-0.3508739931394012,-0.5986049499733331,0
62ea66128e0806710fb41dcc,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.4736363254916265,1.7872572633079955,-0.2183750588305791,0.2600549736035648,0.173753219229066,0.2605868469329772,-0.380886730518452,-0.3130689351646222,0.8138966584940454,1.3766355651105768,-0.2996308946745156,-0.0265069807805286,0.1743177764526033,0.2954525771831421,0.8121322957511908,-0.01295646004614,-0.1411625395560069,0.1743177764526033,0.1795491341859869,0.7988367540783945,0.3383630534780981,0.0454087688427029,0.9490634495752844,1.2554910222564015,1.0638228600795128,-0.926784231254448,0.1301769342040193,0
62ecb2993d7ecd89154af5d4,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,0.7700470323410213,2.704436615441231,0.2016696104413961,0.2020419740082504,0.1563208427666014,-0.4204858968782883,0.2501673123511507,0.2781406459510943,1.551153091799374,1.5096133019072973,0.5249876231730932,0.7651721463852951,0.73939078924273,-0.0348466415128538,-0.2446893853024261,-1.0271549398769673,-0.6122170507526605,0.056876214557133,-0.1732607682404868,-0.1780323579241268,-0.0153817489587721,0.0980412030578577,1.1944005056997948,-0.0618487041982145,-0.2384351193510691,-0.662695548912455,-0.6446520801761217,1
62ef104b5e9352c2ead31fde,4,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,81,131,50.87,50,100,1,0,14,7,3,3,7,1,2,1,2,0,0,0,6,4,0,0,0,0,0,11,6,1,0,6,2,4,0,0,1,1,1,2,0,0,0,0,0,1,10,3,1,2,10,5,6,1,1,0,0,0,0,0,0,0,0,0,1.5757405191009242,1.295858941341316,0.2649964805114922,0.5283913386684883,0.7078010502892168,0.2737176451752419,0.3355152944521803,0.390306219539116,1.6402980002522085,2.160747730404917,-0.0126713493799674,0.2133846606546079,1.4120716537353024,0.6408286091565131,-0.0854733850957742,1.5474060737249633,-1.0227825736872145,0.518790315605914,0.108125274346404,-1.3379066492034974,-1.1224938524615655,-0.5717685743252052,0.381362417432162,-0.5463166379826958,0.0334444328415269,-0.7889315804343213,-1.191135730762491,0
